isbn,title,author,qty,site,existing_availability,url
9788195144693,Juvenile Justice System [Hardcover] Dronadula Vijaya Bhaskar,Vijay Hansaria,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4661628931844058397?BookName=Thikari
9788198504999,Towards Holistic Education,Dr. Nripen Kumar Dutta,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4800846259182616681?BookName=Vyankatesh-Madgulkar
9788190730129,Vyapar Mein Computer Anupryog,Gaurav Gupta,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5183734939851212737?BookName=Mohol
9788192566900,Bangaluru Jeevana Kannada,Oorvani,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5574138602977864074?BookName=Gautam-Buddha
9788194141426,Manual for Ecological Farming,Sujata Goel,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5693586229779670086?BookName=Vidnyan-Ani-Tantradnyan-std.10th-New-syllabus-2013
9788194435709,Agartala Doctrine,Giriraj Narayan,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5337547301586511082?BookName=Prakashparv
9788199410114,Khutbat e Iqbal: Ek Mutala | (خطبات اقبال(ایک مطالعہ,Prof. Altaf Ahmad Azmi,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4970471456862276381?BookName=Vyapari-Arthashastra
9788128819292,Jiwan Ke Vividha Rang (Hindi),Sudarshan Ji,1,exoticindia,,https://www.exoticindiaart.com/book/details/different-colors-of-life-azb259/
9788128819315,Samagra Siksha,Sudarshan Ji,1,exoticindia,,https://www.exoticindiaart.com/book/details/holistic-education-azb258/
9788173098987,ग्लोब और गुब्बारे : यात्रा वृत्तांत,"शुक्ल, प्रयाग, 1940- author",1,exoticindia,,https://www.exoticindiaart.com/book/details/prayag-shukla-s-travelogue-on-beauty-of-nature-mzd821/
9788193753897,Śabdarūpasaṅgrahaḥ = Śabdarūpasaṅgrahaḥ : time-tested method of mastering Sanskrit noun-forms with practice exercises,,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4690905799171810674?BookName=Full-Timepass-+-Full-Manoranjan-Ank-3
9789351277385,Oswaal CBSE Laboratory Manual Class 6 Social Science Book (For Latest Exam),Panel of Experts,1,commonfolks,,https://www.commonfolks.in/books/d/oswaal-cbse-laboratory-manual-class-6-social-science-book
9788119576395,தீ பரவட்டும் | Thee Paravattum,C.N. Annadurai,1,commonfolks,,https://www.commonfolks.in/books/d/thee-paravattum-824
9788123201610,Key to exercises,V. Abdur Rahim,1,commonfolks,,https://www.commonfolks.in/books/d/durus-al-lughat-al-arabiyya-key-to-exercises-english-part-ii
9788123402970,Tamil̲aka malaiyin̲a makkaḷ (Tamil Edition),unknown author,1,commonfolks,,https://www.commonfolks.in/books/d/tamilaga-malaiyina-makkal
9788123408309,Enlightening English Prose,Prog. K. Natarajan,1,commonfolks,,https://www.commonfolks.in/books/d/kanavai-nanavaakalaam
9788123410067,Tamil̲in̲ paṇpāṭṭu veḷikaḷ,Ti Cu Naṭarācan̲,1,commonfolks,,https://www.commonfolks.in/books/d/tamilin-panpaattu-veligal
9788123411194,வெற்றியின் அறிவியல் : சுயமாக முன்னேறியவர்களின் சாதனை ரகசியங்கள்,"திருஞானம், சுசி.",1,commonfolks,,https://www.commonfolks.in/books/d/vetriyin-ariviyal
9788123412542,Doctor Ambedkar Vazhkkai Varalaru,Ē. Es Kē.,1,commonfolks,,https://www.commonfolks.in/books/d/dr-ambedkar-vaazhkkai-varalaaru
9788123419145,வெற்றியை நோக்கி,"செல்வநாயகி, தி.",1,commonfolks,,https://www.commonfolks.in/books/d/vetriyai-nokki
9788123419732,ஜப்பானின் வரலாறு : 1800 முதல் 2001 வரை,R. Alalasundaram,1,commonfolks,,https://www.commonfolks.in/books/d/japanin-varalaru
9788123419923,"Cevvilakkiya āyvukaḷ : Centamil̲c Celvi ital̲k kaṭṭuraikaḷ, 1923-1930",Śrī. Pirēmkumār,1,commonfolks,,https://www.commonfolks.in/books/d/sevvilakkiya-aayvugal
9788123420974,"Kālṭuvel el̲utiya paratakaṇṭa purātan̲am : vētaṅkaḷ, itikācaṅkaḷ, purāṇaṅkaḷ par̲r̲iya āyvunūl",Robert Caldwell,1,commonfolks,,https://www.commonfolks.in/books/d/bharathakanda-puraathanam-dr-caldwell-ezhuthiya-tamil-nool
9788123425436,தொலைநோக்கி : சொல்லும் கதை,"குலுஷன்த்ஸேவ், பாவெல், author",1,commonfolks,,https://www.commonfolks.in/books/d/tholainokki-sollum-kathai
9788123426495,Paṇpāṭṭut taḷaṅkaḷ val̲iyē ...,Centī Naṭarācan̲,1,commonfolks,,https://www.commonfolks.in/books/d/panbaattu-thalangal-vazhiye
9788123427102,Var̲aṭciyilum vaḷamai! : lāpam tarum cir̲utān̲iya cākupaṭi,Ār. Es Nārāyaṇan̲,1,commonfolks,,https://www.commonfolks.in/books/d/varatchiyilum-valamai
9788123437156,Makkalum Marabugalum / மக்களும் மரபுகளும்,N.Vaanamamalai,1,commonfolks,,https://www.commonfolks.in/books/d/makkalum-marabugalum
9788123443522,Thoduthirai Yugathil Ambedkar / தொடுதிரை யுகத்தில் அம்பேத்கர்,Ravikkumār,1,commonfolks,,https://www.commonfolks.in/books/d/thoduthirai-yugathil-ambedkar
9788123444789,Samaskritam Semmozhialla / சமற்கிரூதம் செம்மொழியல்ல,Ilakuvanar Thiruvalluvan,1,commonfolks,,https://www.commonfolks.in/books/d/samarkirutham-semmozhiyalla
9788126008285,Bahasaheb Ambedkar,K. Raghavendra Rao,1,commonfolks,,https://www.commonfolks.in/books/d/babasaheb-ambedkar
9788126011230,Arinar Anna (Intiya ilakkiyac cirpikal) (Tamil Edition),Cu Caṇmukacuntaram,1,commonfolks,,https://www.commonfolks.in/books/d/arinyar-annaa
9788126011292,Man̲ōn̲maṇiyam Cuntarampiḷḷai (Intiya ilakkiyac cir̲pikaḷ) (Tamil Edition),"Vēlucāmi, Na",1,commonfolks,,https://www.commonfolks.in/books/d/manonmaniyam-sundaram-pillai
9788126015467,Jahera,Hijam Anganghal Singh,1,commonfolks,,https://www.commonfolks.in/books/d/na-pichamoorthy
9788126023707,Puthumaippithan,"வல்லிக்கண்ணன், 1920- author",1,commonfolks,,https://www.commonfolks.in/books/d/pudhumaipithan
9788126024728,Bharathiyar,Prema Nandakumar,1,commonfolks,,https://www.commonfolks.in/books/d/bharathiyar
9788126026388,Ismāʻīl Meraṭhī,ʻĀdil Asīr Dihlavī,1,commonfolks,,https://www.commonfolks.in/books/d/vittu-viduthalaiyagi
9788126026807,Nenjankavarum Vangali Kathaikal in Tamil (Short Stories),Bibhutibhushan Bandyopadhyay,1,commonfolks,,https://www.commonfolks.in/books/d/nenjam-kavarum-vangaali-kathaigal
9788126026821,Devaithin Kannu in Tamil (Award Winning Novel),Sahitya Akademi,1,commonfolks,,https://www.commonfolks.in/books/d/deivaththin-kann
9788126029716,Kethu Viswanatha Reddy Kathaigal in Tamil (Collection of Award Winning Short Stories),Ilambharathi,1,commonfolks,,https://www.commonfolks.in/books/d/ther
9788126052813,கொங்குவேளிர் / Konguvelir : monograph in Tamil / by Dr. R. Vijayalakshmy,"விஜயலட்சுமி, ர., author",1,commonfolks,,https://www.commonfolks.in/books/d/konguvelir
9788131731994,How to Spend Less Without Being Miserable (Tamil),Richard Templar,1,commonfolks,,https://www.commonfolks.in/books/d/selavai-kuraipadu-eppadi
9788131732052,Use your Head - Tamil,Templar - New Horizon,1,commonfolks,,https://www.commonfolks.in/books/d/moolaiyai-muzhudhaga-payanpaduthu
9788131733882,Winners Never Cheat: Everyday Values We Learned as Children But May have Forgotten,Jon M. Huntsman,1,commonfolks,,https://www.commonfolks.in/books/d/vetriyalargal-yematruvathillai
9788131757963,How to Get Things Done - Tamil,Richard Templar,1,commonfolks,,https://www.commonfolks.in/books/d/ninaithathai-seithu-mudippathu-eppadi
9788172016364,கம்பன்,"மகராஜன், எஸ், 1913-1982",1,commonfolks,,https://www.commonfolks.in/books/d/kamban
9788177201277,சொல் வழக்குக் கையேடு,Mol̲i (Organization),1,commonfolks,,https://www.commonfolks.in/books/d/sol-vazhakku-kaiyedu
9788177201284,பர்மா மண் மக்கள் மதம்,"தியாகராஜ், க. ம.",1,commonfolks,,https://www.commonfolks.in/books/d/burma-mann-makkal-matham
9788177202281,Pāṭa āyviyal kaiyēṭu,Ve Pirakāṣ,1,commonfolks,,https://www.commonfolks.in/books/d/paada-aaiviyal-kaiyedu
9788177202472,pulanaaivaalarin kurippukal,Lev Sheinin,1,commonfolks,,https://www.commonfolks.in/books/d/pulanaaivaalarin-kurippugal
9788183451024,Pārak Opāmā : Veḷḷai māḷikaiyil oru kar̲upput taṅkam,Varaloṭṭi Reṅkacāmi,1,commonfolks,,https://www.commonfolks.in/books/d/barack-obama-vellai-maligaiyil-oru-karuppu-thangam
9788183684798,Ungal Maamiyarai Samaalippathu Eppadi ?,தமிழ் சுஜாதா.,1,panuval,,https://www.panuval.com/ungal-maamiyarai-samaalippathu-eppadi-3630207?search=%20&page=70&limit=100
9788183686365,M.R. Radhayanam (Tamil Edition),Mukil,1,commonfolks,,https://www.commonfolks.in/books/d/m-r-radhayanam
9788183794251,Samaikalamea,Jemini Mahaadevan,1,commonfolks,,https://www.commonfolks.in/books/d/samaikkalaame
9788184020212,Kudumba Soothiram (Tamil Edition),Kannadhasan,1,commonfolks,,https://www.commonfolks.in/books/d/kudumba-sootthiram
9788184022025,Ponnana Vazhvu Malarattum,Mohammad Eliyas,1,commonfolks,,https://www.commonfolks.in/books/d/ponnaana-vaazhvu-malarattum
9788184024449,Veetukkul Thottam,Akila Kalaichelvan,1,commonfolks,,https://www.commonfolks.in/books/d/veettukkul-thoottam
9788184025217,Pengalum Jayikkalaam,unknown author,1,commonfolks,,https://www.commonfolks.in/books/d/pengalum-jeyikkalaam
9788184025835,Vetriyin Vidhigal,மனோசக்தி மாசிலாமணி.,1,commonfolks,,https://www.commonfolks.in/books/d/vettriyin-vidhaigal
9788184026467,Mangani (Tamil Edition),Kannadhasan,1,commonfolks,,https://www.commonfolks.in/books/d/maangani
9788184027365,Cinema Santhaiyil Muppathu Aandugal (Tamil Edition),Kannadhasan,1,commonfolks,,https://www.commonfolks.in/books/d/cinemaa-sandhaiyil-30-aandugal
9788184027709,"Pandigaigal, Palagaramgal & Prasadham",unknown author,1,commonfolks,,https://www.commonfolks.in/books/d/pandigaigal-palagaarangal-prasaadhangal
9788184763690,Kozhi Valarppu,G. Prabhu,1,commonfolks,,https://www.commonfolks.in/books/d/kozhi-valarppu
9788184764888,Memory Booster Ninaivatral Mempada Nichaya Valigal,Sthananth,1,commonfolks,,https://www.commonfolks.in/books/d/memory-booster
9788184932195,Noi Theerkum Homeopathy Marundhugal,Kē. Es Cuppaiyā,1,commonfolks,,https://www.commonfolks.in/books/d/noi-theerkum-homeopathy-marundhugal
9788184937503,Thannaatchi : Valamaana Indhiyaavai Uruvaakka,Aravinda Kejarīvāla,1,commonfolks,,https://www.commonfolks.in/books/d/thannaatchi-valamaana-indhiyaavai-uruvaakka
9788187641490,Narikkuravar Inavaraiviyal,"பத்மபாரதி, கரசூர்.",1,commonfolks,,https://www.commonfolks.in/books/d/megathootham
9788187641582,Kudi Bodhai (Punaivukal - Thelivukal) - குடி போதை (புனைவுகள் தெளிவுகள்),"A.K.Perumal , Chinnasamy",1,commonfolks,,https://www.commonfolks.in/books/d/seermai
9788188049240,Unkalaal Mudiyum,"சந்துரு, ஏ. எஸ்.",1,commonfolks,,https://www.commonfolks.in/books/d/unalaal-mudiyum-ncbh
9788188049912,Vaazhnaalai Adhikarikkum Super Unavukal,"சுப்ரமணி, கே. எஸ்.",1,commonfolks,,https://www.commonfolks.in/books/d/vaazhnaalai-athikarikkum-super-unavugal
9788188641291,Em Thamizhar Seitha Padam,S. Theodore Baskaran,1,panuval,,https://www.panuval.com/em-thamizhar-seitha-padam-3670242?search=%20&page=85&limit=100
9788189909918,Makar Algebra / மலர் அல்ஜிப்ரா,Era. Natarasan,1,commonfolks,,https://www.commonfolks.in/books/d/malar-algebra
9788189936969,Ellam Arintha M. G. R,"விஜயன், எஸ்.",1,panuval,,https://www.panuval.com/ellam-arintha-mgr-1040165?search=%20&page=86&limit=100
9788189945640,காந்தியைக் கொன்றது தவறுதான்,"பிரேதன், ரமேஷ், 1964-",1,commonfolks,,https://www.commonfolks.in/books/d/gandhiyai-kondrathu-thavaruthaan
9788190067607,Role of Micronutrients in AIDS New Concepts,Varuna Kochar,1,commonfolks,,https://www.commonfolks.in/books/d/purananoorum-tamilar-neethiyum
9788190182294,Jano Samvidhan Ko,Manak Tiwari,1,commonfolks,,https://www.commonfolks.in/books/d/deva-leelaigal
9788190223744,Lokapriya khela kuśtī,Satyavīra Pāñcāla,1,commonfolks,,https://www.commonfolks.in/books/d/thinai-marabum-naveenamum
9788190391702,Wealth and welfare,"India) National Seminar on ""Enquiry (iii) into the Wealth and Welfare of North Bengal and North East India"" (2003 Koch Bihar",1,commonfolks,,https://www.commonfolks.in/books/d/mel-kaatru
9788190730891,Kuzhambu Mattrum Karry Vagaigal,S. Punithavalli,1,commonfolks,,https://www.commonfolks.in/books/d/kuzhambu-matrum-kari-vagaigal
9788190798020,Naadu pottrum nallor-Tamil,"பழனியப்பன், எம், ஏ.",1,commonfolks,,https://www.commonfolks.in/books/d/naadu-potrum-nallor
9788190820868,Production Managment,Dr. F.C. Sharma,1,commonfolks,,https://www.commonfolks.in/books/d/gandhiyaar-saanthiyadaiya
9788190901321,Shake-Up India : The Need of the Times,Jayant Vishnu Narlikar,1,commonfolks,,https://www.commonfolks.in/books/d/dravida-iyakkamum-samooga-neethiyum-thoguthi1
9788191009132,Regulatory Requirements for Drug Development & Clinical Research,Dr. Nilima Kshirsagar (Editor),1,commonfolks,,https://www.commonfolks.in/books/d/nabi-vazhi-thozhugai
9788191083538,Globala vārmiṅga : samasyā aura samādhāna,Rolī Śrīvāstava,1,commonfolks,,https://www.commonfolks.in/books/d/ramadhan-medai
9788192032207,Management: Concept and Practice (With Case Studies) 1st Edition,MISHRA,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5125178369356198491?BookName=Pitman-Shorthand-New-Course
9788192055121,Vichardhara Wala Patrakar : Hemchandra Pandey,Hemchandra Pandey,1,commonfolks,,https://www.commonfolks.in/books/d/raththam-kothikkum-podhu
9788192453224,Anuvad Kala,Navneet Madrasi,1,panuval,,https://www.panuval.com/aesop-needhi-neri-kadhaigal-10000934?search=%20&page=87&limit=100
9788192597034,Asomiya Adhunik Gaan (Assamese),Loknath Goswami,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5509978444116658885?BookName=Vedh-Sahityakrutincha
9788192803852,A Practical Book of Instrumental Analysis,Gunjan Jadon,1,commonfolks,,https://www.commonfolks.in/books/d/pirapanjaththai-vaasiththal
9788193024713,Energy Technology & Ecological Concerns A Contemporary Approach,Govind Chandra Mishra,1,panuval,,https://www.panuval.com/ilavayathu-computer-kodeeswarar-michael-dell-10000230?search=%20&page=67&limit=100
9788193059012,Tān̲cān̲iyāvil aintāṇṭukaḷ : payaṇa nūl,Civa Caṇmukacuntaram,1,commonfolks,,https://www.commonfolks.in/books/d/tanzaniavil-ainthandugal
9788193315248,IT KIDS 5 (WITH TEACHERS E-RESOURCE),RiiiT,1,commonfolks,,https://www.commonfolks.in/books/d/paranki-poo-pooppathai-parka-neramillai
9788193436219,G.S.T. Oru Vanikanin Parvaiyil - ஜி.எஸ்.டி. - ஒரு வணிககனின் பார்வையில்,S.Rathinavel,1,commonfolks,,https://www.commonfolks.in/books/d/gst-oru-vaniganin-paarvaiyil
9788193588079,PRESIDENTS OF INDIA,Nittu Singh,1,exoticindia,,https://www.exoticindiaart.com/book/details/sri-chaitanya-vijay-sri-gauranga-mahaprabhu-yanche-adilila-character-in-marathi-old-and-rare-book-pzz176/
9788193712559,Cheluva Taru (The Beautiful Tree) Kannada Edition | Indigenous Indian Education in the Eighteenth Century by Dharampal | History of Indian Schooling System,Dharampal,1,commonfolks,,https://www.commonfolks.in/books/d/paankshyai-manithan
9788193855782,The Borgias,Alexandre Dumas,1,exoticindia,,https://www.exoticindiaart.com/book/details/shree-krishna-ashtottarshat-namavali-nbz529/
9788194099512,"The Complete Book on Printing Technology with Process Flow Diagrams, Plant Layouts and Machinery Details (Offset, Gravure, Flexographic, Security, Web Offset and Pad Printing) 2nd Revised Edition",#N/A,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5668649430185515848?BookName=Pilgrims-An-Collection
9788194161851,Postgraduate Text of Gynecologic Oncology,Garima Yadav,1,commonfolks,,https://www.commonfolks.in/books/d/tamilnaattil-veli-maanilathavar-vettai
9788194477334,Gothan | गोठण | Raoji Rathod | रावजी राठोड | Shabdalaya Prakashan | Shabdalaya.com | Pustakvari | Marathi novel | Gothan book | गोठण कादंबरी | Raoji ... | rural Marathi novel | Best selling books,Shabdalaya Prakashan,1,commonfolks,,https://www.commonfolks.in/books/d/ilakkia-paarvai
9788194738527,टैगोर - एक जीवनी TAGORE - EK JEEVANI,K.C. Ajayakumar,1,commonfolks,,https://www.commonfolks.in/books/d/namakkaana-nam-veedu
